user_query,structured_query,unstructured_query,relevant_tables,reasoning_decomposition,ocr_info,hints_ocr,is_document_type_present_in_subquery_1,incorrect_extraction,structured_sql_query,structured_response,is_executed_merging_call,final_answer,ground_truth
Get the doc charge instructions in the Covering Schedule document for work item pdf15 and page 13.,Get the doc charge instructions in the Covering Schedule document for work item pdf15 and page 13.,None,['CS'],The query is asking for specific information related to the 'doc charge instructions' in the 'Covering Schedule' document for a particular work item and page number.,"""DBS . Living , Breathing Asia 105/20 Caty h . 1 August 2012 ICICI BANK LIMITED 396/410 SHARMITHA TERRACE LAMINGTON ROAD , OPERA HOUSE MUMBAI 400004 , INDIA BY COURIER SERVICE Our Ref . : 553-13-0943612 Documents Amount : USD49,521.87 Step : ISS 000 Category : OC 001 Drawee : SHRI AANAND METAL 49 , 1ST CARPENTER STR , 2ND FLR GOPAL KRISHNA BHAVAN C.P.TANK MUMBAI 400004 , INDIA Drawer : CENTURY STEEL PTE . LTD . Tenor : At Sight D / P Due Date : ****** Covering shipment of : As per invoice BL / AWB Date : We enclose the following documents for collection . 1ST MAIL DRAFT 2 COMMERCIAL INVOICE 2 PACKING LIST 2 BILL OF LADING 3/3 N.N. BILL OF LADING 1 CERTIFICATE OF ORIGIN 2 INSURANCE CERT / POLICY 2 INSPECTION CERT 7X1 2ND MAIL \u0627\u0645\u064a\u0644\u0648 Please handle this bill in accordance with the instructions detailed below . Deliver documents against payment . - - - In case of non - payment , non - acceptance and / or non - compliance with other instruction , please advise us by telex / SWIFT giving reasons & hold item for our further instruction . Collect your charges , if any , plus all other expenses from drawee . Interest / charges for drawee's A / C must not be waived . -Please collect interest at LIBOR +0.5 SP.A. from 15/08/2012 up to date of payment . Our Reference No .: 553-13-0943612 PAGE 1 OUT OF 2 PAGE ( S ) DBS DBS Bank Ltd Trage Services 65 6878 8888 6 Shenton Way # 13-00 DBS Building Tower One Singapore 068809 www.dby.com ""","{'image_name': '', 'page_no': '13', 'work_item_number': 'pdf15'}",YES,NO,"SELECT CS_doc_charge_instructions 
FROM CS 
WHERE CS_work_item_no = 'pdf15' 
AND CS_pdf_page_no = '13'",[['FROM DRAWEE']],False,[['FROM DRAWEE']],FROM DRAWEE
What is the document page number in the Covering Schedule for pdf11_8.png?,What is the document page number in the Covering Schedule for pdf11_8.png?,,['CS'],The user is asking for the document page number specifically in the Covering Schedule for the given image.,"""HSBC \u2611 HSBC BANK PLC TRADE AND SUPPLY CHAIN LONDON TRADE SERVICES CENTRE LEVEL 2 , 62-76 PARK STREET LONDON SE1 9RN Date : 12JUL2012 ICICI BANK LTD OPERA HOUSE BRANCH 396/410 SHAMITHA TERRACE LAMNGTON ROAD OPERA HOUSE MUMBAI 400004 MAHARASHTRA INDIA Please always quote our bill reference : OBCLDI777709LDI Drawer : Drawee : Tenor : LONDON METALS AND COMMODITIES LTD M / S VARDIMAN FERRO ALLOYS SHRI MUNI SURAT COMPLEX BLDG NO L GODOWN NO L 1 REHNAL VILLAGE REHNAL BHIWANDI 420 302 AT SIGHT Relating to shipment of Vessel / Carrier : Due Date : T Term / Destination : Bill amount USD Less your charges USD Plus our charges USD 99.992.99 0.00 125.00 Total amount claimed USD 100,117.99 Documents 1st 2nd Documents 15 2nd Draft Invoice 2 Customs Certificate Customs Invoice Insurance Policy 2 Packing List Weight Note Bill of lading 3/3 Inspection Certificate Cert of origin Airway bill Export Licence Non - Negotiable B / L 3 CERT OF ANALYSIS 2 Presentation is undertaken subject to Uniform Rules for Collection ICC Publication no . 522 ( Revision 1995 ) or as subsequently amended . CIBD OPERA HOUS \u0b87 14/07112 12-38 . HSBC Bank plc London Trade and Supply Chain Services Centre , PO Box 61008 , 62-76 Park Street , London SEI 9RN Tel : 020 7200 1464 Fax : 020 7260 5637 www.ukbusiness.hsbc.com Registered in England number 14259 , Registered Office : 8 Canada Square , London E14 SHQ Authorised and regulated by the Financial Services Authority 22574- | ( 3 \u00d7 5-05 / 08 ) ""","{'image_name': 'pdf11_8.png', 'page_no': '', 'work_item_number': ''}",YES,NO,"SELECT CS_document_page_no 
FROM CS 
WHERE CS_work_item_no = 'pdf11' AND CS_pdf_page_no = '8'",[[1]],False,[[1]],1
Extract the CSH ref no in the Covering Schedule document for the document name pdf12_9.png.,Extract the CSH ref no in the Covering Schedule document for the document name pdf12_9.png.,,['CS'],The user is asking to extract the CSH ref no from the Covering Schedule document with the specific document name pdf12_9.png.,"""COVERING SCHEDULE CHINA CONSTRUCTION BANK NINGBO BR . INTL DEPT . RM 1413 , 14 FL , 36 LIU TING STREET NINGBO 315007 CHINA SWIFT : PCBCCNBJNPX DATE : 23 AUGUST 2012 TO : \u2022 ICICI BANK LTD . , 58 , DHARMAPALA MAWATHA , COLOMBO 07 , SRILANKA PLS ALWAYS QUOTE OUR REFERENCE ' NO :: 83007-1100768351 L / C NO.:976MLC6812 INVOICE NO.:JL-2012395 ISSUED BY : ICICI BANK LTD APPLICANT : ASSOCIATED CEAT ( PVT ) LTD P.O BOX 52 , NUNGAMUGODA , KELANIYA BENEFICIARY : NINGBO JINLUN IMPORT AND EXPORT CO . LTD , JINLUN GROUP OFFICE BUILDING , ZONGHAN STREET , CIXI , ZHEJIANG CHINA . TENOR : SIGHT MATURITY : N / A DEAR SIRS : PLEASE FIND HEREWITH THE FOLLOWING DOCUMENTS FOR YOUR PAYMENT . DRAFT 2 5 INV P / L C / O B / L INSP 4 2 + 2 3/3 2 DRAWING AMOUNT : USD 75,024.43 TOTAL AMOUNT : USD 75,024.43 INSTRUCTIONS TO THE ISSUING BANK / CONFIRMING BANK : WE HAVE ENDORSED THE DRAWING AMOUNT ON THE REVERSE OF THE ORIGINAL L / C . IF DOCUMENTS NOT ACCEPTABLE PLEASE ADVISE BY IMMEDIATE TESTED SWIFT AND STATE THE REASON . PAYMENT INSTRUCTION : PLS REMIT PROCEEDS BY ADVICE \u03a4\u039f US FOR CREDIT ACCOUNT OF CHINA TELETRANSMISSION QUOTING OUR REF NO . ABOVE UNDER CONSTRUCTION BANK N.A. , NEW BANK YORK , NY WITH H.O. ( SWIFT : PCBCCNBJ ) ( SWIFT : BOFAUS3N ) A / C NO .. 6550590121 OF AMERICA , PLEASE DO NOT COMBINE PAYMENTS . THIS IS THE COMPUTERIZED DOCUMENT , NO SIGNATURE REQUIRED . TF - 25395 ""","{'image_name': 'pdf12_9.png', 'page_no': '', 'work_item_number': ''}",YES,NO,"SELECT CS_csh_ref_no 
FROM CS 
WHERE CS_document_name = 'pdf12_9.png' AND CS_csh_ref_no IS NOT NULL",[['830071100768351']],False,[['830071100768351']],830071000000000
Can you tell the document page number from the Covering Schedule for the file 11133_test_jun13_1.png?,Can you tell the document page number from the Covering Schedule for the file 11133_test_jun13_1.png?,,['CS'],The user is asking for the document page number specifically from the Covering Schedule for a given file.,"""6 ICICI Bank ICICI BANK LIMITED LETTER FORWARDING CHEQUES / BILLS FOR COLLECTION- INTER BANK ICICI Bill No. : - 0393QOBC22628079 TO INDUSIND BANK LTD CHENNAI BRANCH , NO.3 VILLAGE ROAD , NUNGAMBAKKAM CHENNAI 600034 FROM ICICI BANK LTD BACKBAY RECLAMATION , 163 , H.T. PAREKH MARG MUMBAI - 400 020 DATE : 18.01.2024 backbayinland@icicibank.com Enclosed we handover you herewith cheque / bills as per schedule . We shall thank you to collect the amount thereof as per instructions given below in trust for us . Please acknowledge receipt . INSTRUCTIONS DOCUMENTS ARE DRAWN UNDER YOUR LC NO OLC0007240067448 DTD . 08.01.2024 DELIVER DOCUMENTS AGAINST ACCEPTANCE Please remit the proceeds quoting our reference no . by means of RTGS as per the details Bank Name : ICICI Bank Limited IFSC Code : ICIC0000393 A / C Number : 0104SLINLBRL A / C Name : Inland Collection Schedule referred In Case of Non Payment of bills on due date Interest will be charged @ 24 % per annum for the overdue Period . Our reference No. Particulars of Documents Drawee INDO TECH 0393QOBC22628079 TRANSFORMERS LTD Rupees : TWO CRORE SIXTY NINE LAKH EIGHTEEN THOUSAND THREE HUNDRED THIRTY NINE RUPEES ONLY 08/09/10 112/13/14/13 Amount INR26918339 TOHO WANThis is system generated advice and does not require signature . 20 JAN 2024 ) Lob 29 COVADE OPERATIONS NAL BRANCH JENNAL3A 10/100 EZ ICICI Bank Limited ICICI Centre , First Floor , 163 , H.T. Parekh Marg , Backbay Reclamation , Churchgate , Mumbai - 400 020 , Maharashtra , India . Website www.icicibank.com CIN : L65190GJ1994PLC021012 . Rank T * BANKING ICICI TRANSAC AMATION . RECL BACKBAY R Regd . Office : ICICI Bank Tower , Near Chakli Circle , Old Padra Road , Vadodara 390 007 , India . Corp. Office : ICICI Bank Towers , Bandra - Kurla Complex , Mumbai 400051 , India . ""","{'image_name': '11133_test_jun13_1.png', 'page_no': 'document page number', 'work_item_number': ''}",YES,NO,SELECT CS_pdf_page_no FROM CS WHERE CS_document_name = '11133_test_jun13_1.png',[['1']],False,[['1']],1
Identify the Nostro Bank BIC listed in the Covering Schedule for work item pdf12 and page 9.,Identify the Nostro Bank BIC listed in the Covering Schedule for work item pdf12 and page 9.,None,['CS'],The query is asking for the Nostro Bank BIC mentioned in the Covering Schedule for a specific work item and page.,"""COVERING SCHEDULE CHINA CONSTRUCTION BANK NINGBO BR . INTL DEPT . RM 1413 , 14 FL , 36 LIU TING STREET NINGBO 315007 CHINA SWIFT : PCBCCNBJNPX DATE : 23 AUGUST 2012 TO : \u2022 ICICI BANK LTD . , 58 , DHARMAPALA MAWATHA , COLOMBO 07 , SRILANKA PLS ALWAYS QUOTE OUR REFERENCE ' NO :: 83007-1100768351 L / C NO.:976MLC6812 INVOICE NO.:JL-2012395 ISSUED BY : ICICI BANK LTD APPLICANT : ASSOCIATED CEAT ( PVT ) LTD P.O BOX 52 , NUNGAMUGODA , KELANIYA BENEFICIARY : NINGBO JINLUN IMPORT AND EXPORT CO . LTD , JINLUN GROUP OFFICE BUILDING , ZONGHAN STREET , CIXI , ZHEJIANG CHINA . TENOR : SIGHT MATURITY : N / A DEAR SIRS : PLEASE FIND HEREWITH THE FOLLOWING DOCUMENTS FOR YOUR PAYMENT . DRAFT 2 5 INV P / L C / O B / L INSP 4 2 + 2 3/3 2 DRAWING AMOUNT : USD 75,024.43 TOTAL AMOUNT : USD 75,024.43 INSTRUCTIONS TO THE ISSUING BANK / CONFIRMING BANK : WE HAVE ENDORSED THE DRAWING AMOUNT ON THE REVERSE OF THE ORIGINAL L / C . IF DOCUMENTS NOT ACCEPTABLE PLEASE ADVISE BY IMMEDIATE TESTED SWIFT AND STATE THE REASON . PAYMENT INSTRUCTION : PLS REMIT PROCEEDS BY ADVICE \u03a4\u039f US FOR CREDIT ACCOUNT OF CHINA TELETRANSMISSION QUOTING OUR REF NO . ABOVE UNDER CONSTRUCTION BANK N.A. , NEW BANK YORK , NY WITH H.O. ( SWIFT : PCBCCNBJ ) ( SWIFT : BOFAUS3N ) A / C NO .. 6550590121 OF AMERICA , PLEASE DO NOT COMBINE PAYMENTS . THIS IS THE COMPUTERIZED DOCUMENT , NO SIGNATURE REQUIRED . TF - 25395 ""","{'image_name': '', 'page_no': '9', 'work_item_number': 'pdf12'}",YES,NO,"SELECT CS_nostro_bank_bic 
FROM CS 
WHERE CS_work_item_no = 'pdf12' AND CS_pdf_page_no = '9'",[['BOFAUS3N']],False,[['BOFAUS3N']],BOFAUS3N
Can you pull the drawee bank address in the Covering Schedule document for the document named pdf12_9.png?,Can you pull the drawee bank address in the Covering Schedule document for the document named pdf12_9.png?,,['CS'],The user is asking for the drawee bank address specifically from the Covering Schedule document named pdf12_9.png.,"""COVERING SCHEDULE CHINA CONSTRUCTION BANK NINGBO BR . INTL DEPT . RM 1413 , 14 FL , 36 LIU TING STREET NINGBO 315007 CHINA SWIFT : PCBCCNBJNPX DATE : 23 AUGUST 2012 TO : \u2022 ICICI BANK LTD . , 58 , DHARMAPALA MAWATHA , COLOMBO 07 , SRILANKA PLS ALWAYS QUOTE OUR REFERENCE ' NO :: 83007-1100768351 L / C NO.:976MLC6812 INVOICE NO.:JL-2012395 ISSUED BY : ICICI BANK LTD APPLICANT : ASSOCIATED CEAT ( PVT ) LTD P.O BOX 52 , NUNGAMUGODA , KELANIYA BENEFICIARY : NINGBO JINLUN IMPORT AND EXPORT CO . LTD , JINLUN GROUP OFFICE BUILDING , ZONGHAN STREET , CIXI , ZHEJIANG CHINA . TENOR : SIGHT MATURITY : N / A DEAR SIRS : PLEASE FIND HEREWITH THE FOLLOWING DOCUMENTS FOR YOUR PAYMENT . DRAFT 2 5 INV P / L C / O B / L INSP 4 2 + 2 3/3 2 DRAWING AMOUNT : USD 75,024.43 TOTAL AMOUNT : USD 75,024.43 INSTRUCTIONS TO THE ISSUING BANK / CONFIRMING BANK : WE HAVE ENDORSED THE DRAWING AMOUNT ON THE REVERSE OF THE ORIGINAL L / C . IF DOCUMENTS NOT ACCEPTABLE PLEASE ADVISE BY IMMEDIATE TESTED SWIFT AND STATE THE REASON . PAYMENT INSTRUCTION : PLS REMIT PROCEEDS BY ADVICE \u03a4\u039f US FOR CREDIT ACCOUNT OF CHINA TELETRANSMISSION QUOTING OUR REF NO . ABOVE UNDER CONSTRUCTION BANK N.A. , NEW BANK YORK , NY WITH H.O. ( SWIFT : PCBCCNBJ ) ( SWIFT : BOFAUS3N ) A / C NO .. 6550590121 OF AMERICA , PLEASE DO NOT COMBINE PAYMENTS . THIS IS THE COMPUTERIZED DOCUMENT , NO SIGNATURE REQUIRED . TF - 25395 ""","{'image_name': 'pdf12_9.png', 'page_no': '', 'work_item_number': ''}",YES,NO,"SELECT CS_drawee_bank_address 
FROM CS 
WHERE CS_document_name = 'pdf12_9.png' AND CS_drawee_bank_address IS NOT NULL",[['58 DHARMAPALA MAWATHA COLOMBO 07 SRILANKA']],False,[['58 DHARMAPALA MAWATHA COLOMBO 07 SRILANKA']],58 DHARMAPALA MAWATHA COLOMBO 07 SRILANKA
Could you extract the drawee name in the Covering Schedule document for the document named 45A_46A_47A_testing_pdf1_4.png?,Extract the drawee name in the Covering Schedule document for the document named 45A_46A_47A_testing_pdf1_4.png,Could you extract the document type and the specific key for the given image name?,['CS'],"The first subquery focuses on extracting the drawee name from the Covering Schedule document, while the second subquery aims to extract the document type and specific key from the provided image name.","""COVERING SCHEDULE # CHINA CONSTRUCTION BANK NINGBO BR . INTL DEPT . RM 1413 , 14 FL , 36 LIU TING STREET NINGBO 315007 CHINA SWIFT : PCBCCNBJNPX DATE : 23 AUGUST 2018 TO : ICICI BANK LTD . , 58 , DHARMAPALA : MAWATHA , COLOMBO 07 , SRILANKA L / C NO . 976MLC6812 INVOICE NO .: JL - 2012395 ISSUED BY : ICICI BANK LTD TENOR : PLS ALWAYS QUOTE OUR REFERENCE NO :: 83007-1100768351 APPLICANT : ASSOCIATED CEAT ( PVT ) LTD P.O BOX 52 , NUNGAMUGODA , KELANIYA BENEFICIARY : M / S SMS EXPORTS LTD , JINLUN GROUP OFFICE BUILDING , ZONGHAN STREET , CIXI , ZHEJIANG CHINA . MATURITY : SIGHT N / A DEAR SIRS : PLEASE FIND HEREWITH THE FOLLOWING DOCUMENTS FOR YOUR PAYMENT . DRAFT 2 5 INV P / L C / O B / L INSP 4 2 + 2 3/3 2 DRAWING AMOUNT : USD 14388.00 TOTAL AMOUNT : USD 14388.00 INSTRUCTIONS TO THE ISSUING BANK / CONFIRMING BANK : WE HAVE ENDORSED THE DRAWING AMOUNT ON THE REVERSE OF THE ORIGINAL L / C . IF DOCUMENTS NOT ACCEPTABLE PLEASE ADVISE BY IMMEDIATE TESTED SWIFT AND STATE THE REASON . PAYMENT INSTRUCTION : PLS REMIT PROCEEDS BY TELETRANSMISSION QUOTING OUR REF NO . ABOVE UNDER ADVICE \u03a4\u039f US FOR CREDIT ACCOUNT OF CHINA CONSTRUCTION H.O. ( SWIFT : PCBCCNBJ ) WITH BANK OF AMERICA , ( SWIFT : BOFAUS3N ) A / C NO .. 6550590121 BANK N.A. , NEW YORK , NY PLEASE DO NOT COMBINE PAYMENTS . THIS IS THE COMPUTERIZED DOCUMENT , NO SIGNATURE REQUIRED . TF - 25395 ""","{'image_name': '45A_46A_47A_testing_pdf1_4.png', 'page_no': '', 'work_item_number': ''}",YES,NO,"SELECT CS_drawee_name 
FROM CS 
WHERE CS_document_name = '45A_46A_47A_testing_pdf1_4.png' AND CS_drawee_name IS NOT NULL",[['ASSOCIATED CEAT ( PVT ) LTD']],False,[['ASSOCIATED CEAT ( PVT ) LTD']],ASSOCIATED CEAT ( PVT ) LTD
What is the Drawer Bank BIC in the Covering Schedule for work item 45A_46A_47A_testing and page 4?,What is the Drawer Bank BIC in the Covering Schedule for work item 45A_46A_47A_testing and page 4?,,['CS'],The query is specifically asking for the Drawer Bank BIC in the Covering Schedule for a particular work item and page number.,,"{'image_name': '', 'page_no': '4', 'work_item_number': '45A_46A_47A_testing'}",YES,NO,"SELECT CS_drawer_bank_bic 
FROM CS 
WHERE CS_work_item_no = '45A_46A_47A_testing' 
AND CS_pdf_page_no = '4'",[],True,"{
    ""work_item"": ""45A_46A_47A_testing"",
    ""page_number"": 4,
    ""Drawer_Bank_BIC"": ""Not available""
}",PCBCCNBJNPX
Verify if the Covering Schedule is signed in the document with the name pdf14_9.png.,Is the Covering Schedule signed in the document with the name pdf14_9.png?,Verify if the Covering Schedule is signed in the document with the name pdf14_9.png.,"['CS', 'AWB', 'BOE', 'CI', 'COO']",The user is asking to verify if the Covering Schedule is signed in a specific document named pdf14_9.png.,"""HSBC \u2611 HSBC BANK PLC TRADE AND SUPPLY CHAIN LONDON TRADE SERVICES CENTRE LEVEL 2 , 62-76 PARK STREET LONDON SE1 9RN Date : 12JUL2012 ICICI BANK LTD OPERA HOUSE BRANCH 396/410 SHAMITHA TERRACE LAMNGTON ROAD OPERA HOUSE MUMBAI 400004 MAHARASHTRA INDIA Please always quote our bill reference : OBCLDI777709LDI Drawer : Drawee : Tenor : LONDON METALS AND COMMODITIES LTD M / S VARDIMAN FERRO ALLOYS SHRI MUNI SURAT COMPLEX BLDG NO L GODOWN NO L 1 REHNAL VILLAGE REHNAL BHIWANDI 420 302 AT SIGHT Relating to shipment of Vessel / Carrier : Due Date : T Term / Destination : Bill amount USD Less your charges USD Plus our charges USD 99.992.99 0.00 125.00 Total amount claimed USD 100,117.99 Documents 1st 2nd Documents 15 2nd Draft Invoice 2 Customs Certificate Customs Invoice Insurance Policy 2 Packing List Weight Note Bill of lading 3/3 Inspection Certificate Cert of origin Airway bill Export Licence Non - Negotiable B / L 3 CERT OF ANALYSIS 2 Presentation is undertaken subject to Uniform Rules for Collection ICC Publication no . 522 ( Revision 1995 ) or as subsequently amended . CIBD OPERA HOUS \u0b87 14/07112 12-38 . HSBC Bank plc London Trade and Supply Chain Services Centre , PO Box 61008 , 62-76 Park Street , London SEI 9RN Tel : 020 7200 1464 Fax : 020 7260 5637 www.ukbusiness.hsbc.com Registered in England number 14259 , Registered Office : 8 Canada Square , London E14 SHQ Authorised and regulated by the Financial Services Authority 22574- | ( 3 \u00d7 5-05 / 08 ) ""","{'image_name': 'pdf14_9.png', 'page_no': '', 'work_item_number': ''}",YES,NO,"SELECT CS_is_signed 
FROM CS 
WHERE CS_document_name = 'pdf14_9.png' AND CS_is_signed = 'TRUE'",[['TRUE']],False,[['TRUE']],TRUE
Provide the CSH drawn under rules listed in the Covering Schedule for work item pdf13 and page 19.,Provide the CSH drawn under rules listed in the Covering Schedule for work item pdf13 and page 19.,Give me the response in the following structure:,['CS'],The query is asking for specific information related to the CSH drawn under rules from the Covering Schedule for a particular work item and page number.,"""HSBC A / c 0082MFC000 4761MES 476 \u5206 -166005000003 BILL PRESENTATION SCHEDULE ICICI BANK LTD SCF 62 AND 63 SECTOR 15 FARIDABAD HARYANA 121007 INDIA TF - 22043 20008/2349985 DATE : 09AUG2012 OUR SWIFT : BBMEAEAD PLEASE ALWAYS QUOTE OUR BILL REFERENCE : BPPDUB263877COR PAGE 1 DRAWER : DRAWEE : SHARIF METALS INTERNATIONAL DMCC CONSOLIDATED COIN COMPANY P LTD 13/2 MATHURA ROAD FARIDABAD 121003 HARYANA INDIA TENOR : AT SIGHT PRESENTED ON : 16JUL2012 DUE DATE BILL AMOUNT USD 141,882.50 LESS YOUR CHARGES USD 0.00 PLUS OUR CHARGES USD 0.00 TOTAL AMOUNT CLAIMED USD 141,882.50 DOCUMENTS 1ST 2ND DOCUMENTS 1ST 2ND DRAFT INVOICE 3 CUSTOMS CERTIFICATE INSURANCE POLICY WEIGHT NOTE BILL OF LADING INSPECTION CERTIFICATE CUSTOMS INVOICE PACKING LIST CERT OF ORIGIN 1 AIRWAY BILL EXPORT LICENCE NON - NEGOTIABLE B / L PRESENTATION IS UNDERTAKEN SUBJECT TO UNIFORM RULES FOR COLLECTION ICC PUBLICATION NO . 522 ( REVISION 1995 ) OR AS SUBSEQUENTLY AMENDED . IF DOCUMENTS ARE UNACCEPTED OR UNPAID IN ACCORDANCE WITH THE SCHEDULE PLEASE STORE AND INSURE GOODS AGAINST ALL USUAL RISKS . * COLLECT YOUR CHARGES FROM DRAWEE . * RELEASE DOCUMENTS AGAINST PAYMENT . * ADVISE NON ACCEPTANCE AND / OR NON PAYMENT , STATING REASON , BY CABLE . * DO NOT WAIVE COLLECTION AND INTEREST CHARGES IF REFUSED . AS REQUESTED BY THE BENEF WE FORWARD THE ATTACHED DOCUMENT WHICH PLS ATTACH TO THE EXP . DOCS ALREADY FORWARDED TO YOU ON 16/07/2012 UNDER OUR REF BPPDUB263877COR AND PRESENT THE SAME TO THE APPLICANTS . HSBC Bank Middle East Limited \u0628\u0646\u0643 \u0625\u062a\u0634 \u0625\u0633 \u0628\u064a \u0633\u064a \u0627\u0644\u0634\u0631\u0642 \u0627\u0644\u0623\u0648\u0633\u0637 \u0627\u0644\u0645\u062d\u062f\u0648\u062f ABU DHABI OFFICE P.O. BOX 242 ABU DHABI , U.A.E. TEL .: ( 02 ) 6332200 ALAIN OFFICE P.O. BOX 1147 ALAIN , U.A.E. TEL .: ( 03 ) 7641812 As this advice has been produced by computer , no signature will be required . DEIRA OFFICE P.O. BOX 66 DEIRA , DUBAI , U.A.E. TEL .: ( 04 ) 2227161 DUBAI OFFICE P.O. BOX 66 DUBAI , U.A.E. TEL .: ( 04 ) 3535000 FUJAIRAH OFFICE P.O. BOX 21 FUJAIRAH , U.A.E. TEL .: ( 09 ) 2222221 JEBEL ALI OFFICE P.O. BOX 66 DUBAI , U.A.E. TEL .: ( 04 ) 8816433 RAS AL KHAIMAH OFFICE SHARJAH OFFICE P.O. BOX 9 P.O. BOX 25 SHARJAH , U.A.E. TEL .: ( 06 ) 5537222 RAS AL KHAIMAH , U.A.E. TEL .: ( 07 ) 2333544 ""","{'image_name': '', 'page_no': '19', 'work_item_number': 'pdf13'}",YES,NO,"SELECT CS_csh_drawn_under_rules 
FROM CS 
WHERE CS_work_item_no = 'pdf13' 
AND CS_pdf_page_no = '19'",[['522']],False,[['522']],522
Identify the Drawer Bank country in the Covering Schedule for work item pdf12 and page 9.,Identify the Drawer Bank country in the Covering Schedule for work item pdf12 and page 9.,,['CS'],The query is asking for the Drawer Bank country specifically in the Covering Schedule for work item pdf12 and page 9.,"""COVERING SCHEDULE CHINA CONSTRUCTION BANK NINGBO BR . INTL DEPT . RM 1413 , 14 FL , 36 LIU TING STREET NINGBO 315007 CHINA SWIFT : PCBCCNBJNPX DATE : 23 AUGUST 2012 TO : \u2022 ICICI BANK LTD . , 58 , DHARMAPALA MAWATHA , COLOMBO 07 , SRILANKA PLS ALWAYS QUOTE OUR REFERENCE ' NO :: 83007-1100768351 L / C NO.:976MLC6812 INVOICE NO.:JL-2012395 ISSUED BY : ICICI BANK LTD APPLICANT : ASSOCIATED CEAT ( PVT ) LTD P.O BOX 52 , NUNGAMUGODA , KELANIYA BENEFICIARY : NINGBO JINLUN IMPORT AND EXPORT CO . LTD , JINLUN GROUP OFFICE BUILDING , ZONGHAN STREET , CIXI , ZHEJIANG CHINA . TENOR : SIGHT MATURITY : N / A DEAR SIRS : PLEASE FIND HEREWITH THE FOLLOWING DOCUMENTS FOR YOUR PAYMENT . DRAFT 2 5 INV P / L C / O B / L INSP 4 2 + 2 3/3 2 DRAWING AMOUNT : USD 75,024.43 TOTAL AMOUNT : USD 75,024.43 INSTRUCTIONS TO THE ISSUING BANK / CONFIRMING BANK : WE HAVE ENDORSED THE DRAWING AMOUNT ON THE REVERSE OF THE ORIGINAL L / C . IF DOCUMENTS NOT ACCEPTABLE PLEASE ADVISE BY IMMEDIATE TESTED SWIFT AND STATE THE REASON . PAYMENT INSTRUCTION : PLS REMIT PROCEEDS BY ADVICE \u03a4\u039f US FOR CREDIT ACCOUNT OF CHINA TELETRANSMISSION QUOTING OUR REF NO . ABOVE UNDER CONSTRUCTION BANK N.A. , NEW BANK YORK , NY WITH H.O. ( SWIFT : PCBCCNBJ ) ( SWIFT : BOFAUS3N ) A / C NO .. 6550590121 OF AMERICA , PLEASE DO NOT COMBINE PAYMENTS . THIS IS THE COMPUTERIZED DOCUMENT , NO SIGNATURE REQUIRED . TF - 25395 ""","{'image_name': '', 'page_no': '9', 'work_item_number': 'pdf12'}",YES,NO,"SELECT CS_drawer_bank_country 
FROM CS 
WHERE CS_work_item_no = 'pdf12' AND CS_pdf_page_no = '9'",[['CHINA']],False,[['CHINA']],CHINA
