image_name,query,ground_truth
pdf14_4.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf14_4.png?,S. M. S. & DATE AUTHORISED
pdf14_5.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf14_5.png?,SMS . EXPORTS & DATE AUTHORISED SIGNATORS
pdf15_4.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_4.png?,SMS. & DATE AUTHORISED SIGNATORY
pdf15_5.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_5.png?,S. M. S. & DATE/AUTHORISED
pdf15_6.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_6.png?,SMS . & DATE AUTHORISED
pdf15_7.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_7.png?,M & DATE AUTHORISED
pdf15_8.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_8.png?,S. M. S. & DATE AUTHORISED
pdf15_9.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_9.png?,S. M. S. & DATE AUTHORISED
pdf15_10.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf15_10.png?,SMS . EXPORTS & DATE AUTHORISED SIGNATORS
pdf13_16.png,extract the signature of the issuer in the Commercial Invoice document for the document name pdf13_16.png?,SIGNATO
pdf11_4.png,extract the port of loading country in the Commercial Invoice document for the document name pdf11_4.png?,CHINA
pdf11_5.png,extract the port of loading country in the Commercial Invoice document for the document name pdf11_5.png?,CHINA
pdf11_6.png,extract the port of loading country in the Commercial Invoice document for the document name pdf11_6.png?,CHINA
pdf14_4.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf14_4.png?,7540195339.0
pdf14_5.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf14_5.png?,7540195339.0
pdf15_4.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_4.png?,7540195339.0
pdf15_5.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_5.png?,7540195339.0
pdf15_6.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_6.png?,7540195339.0
pdf15_7.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_7.png?,7540195339.0
pdf15_8.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_8.png?,7540195339.0
pdf15_9.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_9.png?,7540195339.0
pdf15_10.png,extract the beneficiary drawer exporter seller supplier tin in the Commercial Invoice document for the document name pdf15_10.png?,7540195339.0
pdf14_4.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf14_4.png?,@ 2.5 %
pdf14_5.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf14_5.png?,@ 2.5 % ON
pdf15_4.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_4.png?, 2.5 % ON
pdf15_5.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_5.png?, 2.5 % ON
pdf15_6.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_6.png?,@ 2.5 %
pdf15_7.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_7.png?,@ 2.5 % ON
pdf15_8.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_8.png?, 2.5 % ON
pdf15_9.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_9.png?,@ 2.5 %
pdf15_10.png,extract the invoice discount amount in the Commercial Invoice document for the document name pdf15_10.png?,@ 2.5 % ON
pdf16_4.png,extract the beneficiary bank name in the Commercial Invoice document for the document name pdf16_4.png?,FNB INTERNATIONAL
pdf12_4.png,extract the beneficiary bank name in the Commercial Invoice document for the document name pdf12_4.png?,BANK OF TOKYO
pdf10_4.png,extract the beneficiary bank name in the Commercial Invoice document for the document name pdf10_4.png?,YES BANK LTD
pdf10_5.png,extract the beneficiary bank name in the Commercial Invoice document for the document name pdf10_5.png?,LTD
11133_test_jun13_8.png,extract the beneficiary bank name in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,BANK OF INDIA
11133_test_jun13_13.png,extract the beneficiary bank name in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,BANK OF INDIA
11133_test_jun13_18.png,extract the beneficiary bank name in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,BANK OF INDIA
pdf13_16.png,extract the beneficiary bank name in the Commercial Invoice document for the document name pdf13_16.png?,ICICI BANK LIMITED~JP
pdf11_6.png,extract the beneficiary account number in the Commercial Invoice document for the document name pdf11_6.png?,OOLU2539190900
pdf12_4.png,extract the beneficiary account number in the Commercial Invoice document for the document name pdf12_4.png?,NL138OTK0635616406
11133_test_jun13_18.png,extract the beneficiary account number in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,016030110000002
pdf15_4.png,extract the beneficiary account number in the Commercial Invoice document for the document name pdf15_4.png?,10547438123
pdf15_8.png,extract the beneficiary account number in the Commercial Invoice document for the document name pdf15_8.png?,160279501
pdf13_16.png,extract the beneficiary account number in the Commercial Invoice document for the document name pdf13_16.png?,000305015957
45A_46A_47A_testing_pdf1_9.png,extract the delivery terms in the Commercial Invoice document for the document name 45A_46A_47A_testing_pdf1_9.png?,FOB
pdf14_4.png,extract the tenor type in the Commercial Invoice document for the document name pdf14_4.png?,ON
pdf15_9.png,extract the tenor type in the Commercial Invoice document for the document name pdf15_9.png?,ON
pdf16_4.png,extract the usance tenor in the Commercial Invoice document for the document name pdf16_4.png?,30
pdf12_4.png,extract the usance tenor in the Commercial Invoice document for the document name pdf12_4.png?,60
pdf10_4.png,extract the usance tenor in the Commercial Invoice document for the document name pdf10_4.png?,THRU.180
pdf10_5.png,extract the usance tenor in the Commercial Invoice document for the document name pdf10_5.png?,THRU.180
11133_test_jun13_8.png,extract the usance tenor in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,90
11133_test_jun13_13.png,extract the usance tenor in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,90
11133_test_jun13_18.png,extract the usance tenor in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,90
pdf16_4.png,extract the tenor indicator in the Commercial Invoice document for the document name pdf16_4.png?,DAYS
pdf12_4.png,extract the tenor indicator in the Commercial Invoice document for the document name pdf12_4.png?,DAYS
pdf10_4.png,extract the tenor indicator in the Commercial Invoice document for the document name pdf10_4.png?,DAYS
pdf10_5.png,extract the tenor indicator in the Commercial Invoice document for the document name pdf10_5.png?,DAYS
11133_test_jun13_8.png,extract the tenor indicator in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,DAYS
11133_test_jun13_13.png,extract the tenor indicator in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,DAYS
11133_test_jun13_18.png,extract the tenor indicator in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,DAYS
pdf16_4.png,extract the indicator type in the Commercial Invoice document for the document name pdf16_4.png?,FROM
pdf12_4.png,extract the indicator type in the Commercial Invoice document for the document name pdf12_4.png?,AFTER
pdf11_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf11_4.png?,10/14/2013~09/13/2013
pdf11_5.png,extract the indicator date in the Commercial Invoice document for the document name pdf11_5.png?,10/14/2013~09/13/2013
pdf11_6.png,extract the indicator date in the Commercial Invoice document for the document name pdf11_6.png?,10/14/2013~09/13/2013
pdf16_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf16_4.png?,DATE OF AIRWAYBILL
pdf12_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf12_4.png?,DATE OF BAL
pdf12_5.png,extract the indicator date in the Commercial Invoice document for the document name pdf12_5.png?,07/17/2013~10/13/2021
pdf10_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf10_4.png?,10/22/2013~08/16/2013
pdf10_5.png,extract the indicator date in the Commercial Invoice document for the document name pdf10_5.png?,10/22/2013~08/16/2013
11133_test_jun13_8.png,extract the indicator date in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,12/21/2023
11133_test_jun13_13.png,extract the indicator date in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,12/21/2023
11133_test_jun13_18.png,extract the indicator date in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,12/21/2023
pdf14_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf14_4.png?,FOB
pdf14_5.png,extract the indicator date in the Commercial Invoice document for the document name pdf14_5.png?,FOB
pdf15_4.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_4.png?,FOB
pdf15_5.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_5.png?,FOB
pdf15_6.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_6.png?,ON FOB
pdf15_7.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_7.png?,FOB
pdf15_8.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_8.png?,FOB
pdf15_9.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_9.png?,FOB
pdf15_10.png,extract the indicator date in the Commercial Invoice document for the document name pdf15_10.png?,FOB
pdf13_16.png,extract the indicator date in the Commercial Invoice document for the document name pdf13_16.png?,03/25/2010~09/23/2009
pdf11_4.png,extract the invoice due date in the Commercial Invoice document for the document name pdf11_4.png?,10/14/2013~09/13/2013
pdf11_5.png,extract the invoice due date in the Commercial Invoice document for the document name pdf11_5.png?,10/14/2013~09/13/2013
pdf11_6.png,extract the invoice due date in the Commercial Invoice document for the document name pdf11_6.png?,10/14/2013~09/13/2013
pdf12_4.png,extract the invoice due date in the Commercial Invoice document for the document name pdf12_4.png?,10/13/2021~07/30/2013
pdf12_5.png,extract the invoice due date in the Commercial Invoice document for the document name pdf12_5.png?,07/17/2013~10/13/2021
pdf10_4.png,extract the invoice due date in the Commercial Invoice document for the document name pdf10_4.png?,10/22/2013~08/16/2013
pdf10_5.png,extract the invoice due date in the Commercial Invoice document for the document name pdf10_5.png?,10/22/2013~08/16/2013
11133_test_jun13_8.png,extract the invoice due date in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,12/21/2023
11133_test_jun13_13.png,extract the invoice due date in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,12/21/2023
11133_test_jun13_18.png,extract the invoice due date in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,12/04/24
pdf14_5.png,extract the invoice due date in the Commercial Invoice document for the document name pdf14_5.png?,07/27/2012
pdf15_4.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_4.png?,08/13/2012
pdf15_5.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_5.png?,08/13/2012~07/31/2012
pdf15_6.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_6.png?,08/13/2012~07/31/2012
pdf15_7.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_7.png?,07/24/2012
pdf15_8.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_8.png?,07/21/2012
pdf15_10.png,extract the invoice due date in the Commercial Invoice document for the document name pdf15_10.png?,07/27/2012
pdf13_16.png,extract the invoice due date in the Commercial Invoice document for the document name pdf13_16.png?,03/25/2010~09/23/2009
pdf11_4.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf11_4.png?,sea
pdf11_5.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf11_5.png?,sea
pdf11_6.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf11_6.png?,sea
pdf14_4.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf14_4.png?,air
pdf14_5.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf14_5.png?,air
pdf15_4.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_4.png?,air
pdf15_5.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_5.png?,sea
pdf15_6.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_6.png?,sea
pdf15_7.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_7.png?,air
pdf15_8.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_8.png?,air
pdf15_9.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_9.png?,air
pdf15_10.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf15_10.png?,air
pdf13_16.png,extract the pre-carriage-by in the Commercial Invoice document for the document name pdf13_16.png?,road
pdf10_4.png,extract the original or copy in the Commercial Invoice document for the document name pdf10_4.png?,Copy
pdf10_5.png,extract the original or copy in the Commercial Invoice document for the document name pdf10_5.png?,ORIGINAL
11133_test_jun13_8.png,extract the original or copy in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,ORIGINAL
11133_test_jun13_13.png,extract the original or copy in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,ORIGINAL
11133_test_jun13_18.png,extract the original or copy in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,ORIGINAL
pdf13_16.png,extract the original or copy in the Commercial Invoice document for the document name pdf13_16.png?,ORIGINAL
pdf11_4.png,extract the set number in the Commercial Invoice document for the document name pdf11_4.png?,3
pdf11_5.png,extract the set number in the Commercial Invoice document for the document name pdf11_5.png?,1
pdf11_6.png,extract the set number in the Commercial Invoice document for the document name pdf11_6.png?,2
pdf16_4.png,extract the set number in the Commercial Invoice document for the document name pdf16_4.png?,1
pdf12_4.png,extract the set number in the Commercial Invoice document for the document name pdf12_4.png?,1
pdf12_5.png,extract the set number in the Commercial Invoice document for the document name pdf12_5.png?,1
pdf10_4.png,extract the set number in the Commercial Invoice document for the document name pdf10_4.png?,1
pdf10_5.png,extract the set number in the Commercial Invoice document for the document name pdf10_5.png?,1
11133_test_jun13_8.png,extract the set number in the Commercial Invoice document for the document name 11133_test_jun13_8.png?,2
11133_test_jun13_13.png,extract the set number in the Commercial Invoice document for the document name 11133_test_jun13_13.png?,3
11133_test_jun13_18.png,extract the set number in the Commercial Invoice document for the document name 11133_test_jun13_18.png?,1
45A_46A_47A_testing_pdf1_9.png,extract the set number in the Commercial Invoice document for the document name 45A_46A_47A_testing_pdf1_9.png?,1
pdf14_4.png,extract the set number in the Commercial Invoice document for the document name pdf14_4.png?,1
pdf14_5.png,extract the set number in the Commercial Invoice document for the document name pdf14_5.png?,1
pdf15_4.png,extract the set number in the Commercial Invoice document for the document name pdf15_4.png?,1
pdf15_5.png,extract the set number in the Commercial Invoice document for the document name pdf15_5.png?,1
pdf15_6.png,extract the set number in the Commercial Invoice document for the document name pdf15_6.png?,1
pdf15_7.png,extract the set number in the Commercial Invoice document for the document name pdf15_7.png?,1
pdf15_8.png,extract the set number in the Commercial Invoice document for the document name pdf15_8.png?,1
pdf15_9.png,extract the set number in the Commercial Invoice document for the document name pdf15_9.png?,1
pdf15_10.png,extract the set number in the Commercial Invoice document for the document name pdf15_10.png?,1
pdf13_16.png,extract the set number in the Commercial Invoice document for the document name pdf13_16.png?,1
45A_46A_47A_testing_pdf1_9.png,extract the total quantity of goods units in the Commercial Invoice document for the document name 45A_46A_47A_testing_pdf1_9.png?,KPCS
pdf16_4.png,extract the net weight units in the Commercial Invoice document for the document name pdf16_4.png?,KG
45A_46A_47A_testing_pdf1_3.png,extract the invoice no in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,SMS/529/201213
45A_46A_47A_testing_pdf1_3.png,extract the description of goods in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,POLISHED GLAZED VITRIFIED TILES ( PORCELINE FLOOR TILES 
45A_46A_47A_testing_pdf1_3.png,extract the gross weight in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,268400.0
45A_46A_47A_testing_pdf1_3.png,extract the is signed in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,True
45A_46A_47A_testing_pdf1_3.png,extract the gross weight units in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,KGS
45A_46A_47A_testing_pdf1_3.png,extract the consignor address in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,8 A NATIONAL HIGH WAY GUJARAT 
45A_46A_47A_testing_pdf1_3.png,extract the consignor country in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,INDIA
45A_46A_47A_testing_pdf1_3.png,extract the consignor name in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,M/S SMS EXPORTS
45A_46A_47A_testing_pdf1_3.png,extract the lc date in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,12/20/2013~12/16/2012
45A_46A_47A_testing_pdf1_3.png,extract the net weight in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,264000.0
45A_46A_47A_testing_pdf1_3.png,extract the document page no in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,1
45A_46A_47A_testing_pdf1_3.png,extract the country of origin of goods in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,INDIA
45A_46A_47A_testing_pdf1_3.png,extract the issue date in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,02/08/2012
45A_46A_47A_testing_pdf1_3.png,extract the from place in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,MUNDRA PORT JEDDAH PORT
45A_46A_47A_testing_pdf1_3.png,extract the certificate stamped in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,TEL : 919909988489 FAX : 9102828~CHAMBER OF COMMERCE GANDHIDHAM GANDHIDHAM ( KUTCH INDUSTRY ) GANDHIDHAM GANDHIDHAM ( KUTCH INDUSTRY )
45A_46A_47A_testing_pdf1_3.png,extract the invoice date in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,03/02/2017
45A_46A_47A_testing_pdf1_3.png,extract the final destination country in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,SAUDI ARABIA
45A_46A_47A_testing_pdf1_3.png,extract the set number in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,1
45A_46A_47A_testing_pdf1_3.png,extract the net weight units in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,KGS
45A_46A_47A_testing_pdf1_3.png,extract the ref no in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,58307
45A_46A_47A_testing_pdf1_3.png,extract the coo issuer name in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,THE GANDHIDHAM CHAMBER OF COMMERCE & INDUSTRY
45A_46A_47A_testing_pdf1_3.png,extract the coo issuer address in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,CHAMBER BHAVAN PLOT NO 71 SECTOR 8 POST BOX NO 58 GANDHIDHAM KACHCHH 370 201 GUJARAT 
45A_46A_47A_testing_pdf1_3.png,extract the means of transport in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,SEA
45A_46A_47A_testing_pdf1_3.png,extract the marks and no of packages in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,220 PALLETS
45A_46A_47A_testing_pdf1_3.png,extract the declaration by exporter in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,FOR SUNSHINE TILES CO. PVT. LTD.
45A_46A_47A_testing_pdf1_3.png,extract the coo issuer country in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,INDIA
45A_46A_47A_testing_pdf1_3.png,extract the declaration by certification in the Certificate of Origin document for the document name 45A_46A_47A_testing_pdf1_3.png?,FOR SUNSHINE TILES CO . PVT . LTD
pdf11_7.png,extract the invoice no in the Insurance Certificate document for the document name pdf11_7.png?,EXP 2015 2016 016 08022016
pdf16_5.png,extract the invoice no in the Insurance Certificate document for the document name pdf16_5.png?,2001002
pdf12_6.png,extract the invoice no in the Insurance Certificate document for the document name pdf12_6.png?,EXP 2015 2016 017 08022016
pdf12_7.png,extract the invoice no in the Insurance Certificate document for the document name pdf12_7.png?,EXP 2015 2016 016 08022016
pdf10_6.png,extract the invoice no in the Insurance Certificate document for the document name pdf10_6.png?,EXP 2015 2016 016 08022016
pdf13_17.png,extract the invoice no in the Insurance Certificate document for the document name pdf13_17.png?,NO.00194808
pdf11_7.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf11_7.png?,INDIA
pdf16_5.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf16_5.png?,VIETNAM~INDIA
pdf12_6.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf12_6.png?,INDIA
pdf12_7.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf12_7.png?,INDIA
pdf10_6.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf10_6.png?,INDIA
11133_test_jun13_23.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,INDIA
11133_test_jun13_24.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,INDIA
11133_test_jun13_25.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name 11133_test_jun13_25.png?,INDIA
11133_test_jun13_27.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name 11133_test_jun13_27.png?,AFGHANISTAN~KENYA~LIBYA~IRAN~IRAQ~SYRIA~UKRAINE~INDIA
45A_46A_47A_testing_pdf1_8.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,INDIA
pdf14_6.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf14_6.png?,INDIA
pdf14_7.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf14_7.png?,INDIA~CHINA~INDONESIA~GERMANY~AUSTRALIA~JAPAN
pdf15_11.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf15_11.png?,ITALY
pdf13_17.png,extract the country of origin origin of goods in the Insurance Certificate document for the document name pdf13_17.png?,CHINA~INDIA
pdf16_5.png,extract the is signed in the Insurance Certificate document for the document name pdf16_5.png?,True
11133_test_jun13_23.png,extract the is signed in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,True
11133_test_jun13_28.png,extract the is signed in the Insurance Certificate document for the document name 11133_test_jun13_28.png?,True
45A_46A_47A_testing_pdf1_8.png,extract the is signed in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,True
pdf15_11.png,extract the is signed in the Insurance Certificate document for the document name pdf15_11.png?,True
pdf13_17.png,extract the is signed in the Insurance Certificate document for the document name pdf13_17.png?,True
pdf11_7.png,extract the lc date in the Insurance Certificate document for the document name pdf11_7.png?,06/18/2015
pdf16_5.png,extract the lc date in the Insurance Certificate document for the document name pdf16_5.png?,10/18/2013~10/21/2013~11/16/2001
pdf12_7.png,extract the lc date in the Insurance Certificate document for the document name pdf12_7.png?,06/18/2015
pdf10_6.png,extract the lc date in the Insurance Certificate document for the document name pdf10_6.png?,06/18/2015
11133_test_jun13_26.png,extract the lc date in the Insurance Certificate document for the document name 11133_test_jun13_26.png?,08/28/2023~09/20/2023
45A_46A_47A_testing_pdf1_8.png,extract the lc date in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,12/24/2013
pdf14_7.png,extract the lc date in the Insurance Certificate document for the document name pdf14_7.png?,03/31/2014
pdf15_11.png,extract the lc date in the Insurance Certificate document for the document name pdf15_11.png?,12/20/2004
pdf13_17.png,extract the lc date in the Insurance Certificate document for the document name pdf13_17.png?,09/30/2013
pdf15_11.png,extract the original copy in the Insurance Certificate document for the document name pdf15_11.png?,ORIGINAL
pdf11_7.png,extract the document page no in the Insurance Certificate document for the document name pdf11_7.png?,1
pdf16_5.png,extract the document page no in the Insurance Certificate document for the document name pdf16_5.png?,1
pdf12_6.png,extract the document page no in the Insurance Certificate document for the document name pdf12_6.png?,1
pdf12_7.png,extract the document page no in the Insurance Certificate document for the document name pdf12_7.png?,1
pdf10_6.png,extract the document page no in the Insurance Certificate document for the document name pdf10_6.png?,1
11133_test_jun13_23.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,1
11133_test_jun13_24.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,1
11133_test_jun13_25.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_25.png?,1
11133_test_jun13_26.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_26.png?,2
11133_test_jun13_27.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_27.png?,1
11133_test_jun13_28.png,extract the document page no in the Insurance Certificate document for the document name 11133_test_jun13_28.png?,2
45A_46A_47A_testing_pdf1_8.png,extract the document page no in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,1
pdf14_6.png,extract the document page no in the Insurance Certificate document for the document name pdf14_6.png?,1
pdf14_7.png,extract the document page no in the Insurance Certificate document for the document name pdf14_7.png?,1
pdf15_11.png,extract the document page no in the Insurance Certificate document for the document name pdf15_11.png?,1
pdf13_17.png,extract the document page no in the Insurance Certificate document for the document name pdf13_17.png?,1
pdf11_7.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf11_7.png?,THE NEW INDIA ASSURANCE CO. LTD
pdf16_5.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf16_5.png?,BAO VIET TOKIO MARINE INSURANCE COMPANY LIMITED
pdf12_6.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf12_6.png?,THE NEW INDIA ASSURANCE CO. LTD~NEW INDIA
pdf12_7.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf12_7.png?,THE NEW INDIA ASSURANCE CO. LTD
pdf10_6.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf10_6.png?,THE NEW INDIA ASSURANCE CO. LTD
11133_test_jun13_23.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,SBI
11133_test_jun13_24.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,SBI GENERAL~LTD
11133_test_jun13_25.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_25.png?,SBI GENERAL
11133_test_jun13_26.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_26.png?,SBI
11133_test_jun13_27.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_27.png?,SBI GENERAL
11133_test_jun13_28.png,extract the insurance issuer name in the Insurance Certificate document for the document name 11133_test_jun13_28.png?,SBI
45A_46A_47A_testing_pdf1_8.png,extract the insurance issuer name in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,THE ORIENTAL INSURANCE COMPANY LIMITED
pdf14_6.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf14_6.png?,FUTURE GENERALI INDIA
pdf14_7.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf14_7.png?,FUTURE GENERALI INDIA LIMITED
pdf13_17.png,extract the insurance issuer name in the Insurance Certificate document for the document name pdf13_17.png?,PICC PROPERTY AND CASUALTY COMPANY LIMITED
pdf11_7.png,extract the name of assured in the Insurance Certificate document for the document name pdf11_7.png?,MAGBRO HEALTHCARE PVT LTD
pdf16_5.png,extract the name of assured in the Insurance Certificate document for the document name pdf16_5.png?,DINH HA IMPORT EXPORT JOINT STOCK COMPANY
pdf12_6.png,extract the name of assured in the Insurance Certificate document for the document name pdf12_6.png?,MAGBRO HEALTHCARE PVT LTD
pdf12_7.png,extract the name of assured in the Insurance Certificate document for the document name pdf12_7.png?,MAGBRO HEALTHCARE PVT LTD
pdf10_6.png,extract the name of assured in the Insurance Certificate document for the document name pdf10_6.png?,MAGBRO HEALTHCARE PVT LTD
